Position	Value
129	16132.4007
130	16160.5336
131	15784.3997
132	15794.5279
133	15048.3098
134	15436.1404
135	15248.602
136	15154.0757
137	14994.2861
138	15021.9188
139	15160.7966
140	14787.7231
141	14806.03
142	14589.3264
143	14749.5005
144	14601.5638
145	14820.0124
146	14712.9979
147	14534.6531
148	14579.1627
149	15567.0609
150	15352.0952
151	16122.2502
152	15968.6944
153	15868.9356
154	16040.5663
155	16140.855
156	16082.5226
157	15846.1127
158	16057.1475
159	15937.927
160	15550.0471
161	15403.5714
162	15648.4454
163	15596.4917
164	15527.061
165	15082.7533
166	15156.9154
167	15241.1869
168	14739.1408
169	14657.8852
170	14896.7069
171	14445.001
172	14495.3743
173	14922.9821
174	14303.0576
175	14076.7724
176	14335.1676
177	14217.9342
178	14667.4469
179	14284.1664
180	14420.2676
181	14686.6128
182	14833.0831
183	15163.8856
184	15212.806
185	14681.2401
186	14895.4749
187	15114.0736
188	14936.9356
189	15055.5727
190	14976.8062
191	14920.8353
192	14943.6919
193	14557.257
194	14952.6337
195	14786.6767
196	14337.8256
197	14554.5515
198	14682.6006
199	14446.0453
200	7128.4014
