Position,Value
-200,42.3266
-199,79.7373
-198,84.8265
-197,85.8326
-196,95.2477
-195,91.568
-194,88.8307
-193,83.3112
-192,78.9637
-191,92.2047
-190,94.4305
-189,89.7414
-188,91.183
-187,85.2423
-186,92.5586
-185,97.0269
-184,81.557
-183,97.8509
-182,92.4029
-181,91.4784
-180,97.6013
-179,93.1341
-178,100.1072
-177,107.0287
-176,88.2838
-175,97.1418
-174,109.061
-173,100.8091
-172,90.754
-171,86.5167
-170,88.8083
-169,90.8011
-168,86.907
-167,87.6512
-166,97.651
-165,93.4763
-164,95.8137
-163,91.1869
-162,83.6258
-161,89.5295
-160,86.9475
-159,89.466
-158,83.9063
-157,91.4931
-156,96.0679
-155,87.1884
-154,91.4122
-153,106.8998
-152,95.8354
-151,98.6761
-150,109.0217
-149,96.7101
-148,91.5517
-147,110.3945
-146,97.6746
-145,80.146
-144,82.6123
-143,100.6683
-142,111.7855
-141,93.1246
-140,92.6302
-139,100.2124
-138,107.2746
-137,92.2656
-136,87.2199
-135,99.0389
-134,89.0257
-133,99.6596
-132,93.2771
-131,103.9504
-130,100.9914
-129,124.7034
-128,110.9098
-127,112.929
-126,115.7621
-125,121.3048
-124,113.524
-123,105.3461
-122,92.7932
-121,94.627
-120,96.809
-119,88.763
-118,79.6251
-117,97.9232
-116,104.1417
-115,87.0004
-114,100.6761
-113,93.7813
-112,97.8037
-111,103.7203
-110,100.1749
-109,93.5474
-108,94.4234
-107,87.2417
-106,102.3113
-105,102.9818
-104,95.9417
-103,99.5581
-102,93.1856
-101,96.5321
-100,91.9582
-99,89.6054
-98,95.9047
-97,100.6847
-96,102.7416
-95,113.7613
-94,105.2576
-93,109.7655
-92,99.0441
-91,113.6077
-90,105.7029
-89,106.6616
-88,92.4325
-87,106.4551
-86,95.3606
-85,107.5272
-84,91.9682
-83,94.3541
-82,95.8625
-81,98.814
-80,102.8549
-79,101.1833
-78,101.9745
-77,103.4496
-76,93.8184
-75,102.723
-74,101.6253
-73,98.7203
-72,99.5274
-71,102.9351
-70,103.4399
-69,96.5239
-68,100.5259
-67,95.5326
-66,93.6991
-65,102.644
-64,102.7275
-63,104.8754
-62,110.489
-61,108.556
-60,118.1458
-59,121.6046
-58,98.9296
-57,108.8584
-56,99.7944
-55,97.1977
-54,99.0321
-53,93.0937
-52,98.2722
-51,102.3976
-50,104.8043
-49,113.4689
-48,103.3647
-47,108.5738
-46,97.559
-45,109.7476
-44,106.4887
-43,109.7815
-42,112.0156
-41,109.9838
-40,119.4293
-39,112.4962
-38,122.6783
-37,114.8933
-36,120.9602
-35,137.0674
-34,129.8868
-33,122.232
-32,145.0901
-31,153.2885
-30,160.2396
-29,140.6655
-28,133.4875
-27,102.3655
-26,69.8191
-25,94.7353
-24,88.5668
-23,99.5122
-22,118.3996
-21,131.5088
-20,129.8373
-19,128.1593
-18,128.4846
-17,124.7103
-16,118.6299
-15,126.7077
-14,130.2712
-13,156.9018
-12,164.2258
-11,182.5779
-10,177.32
-9,209.8901
-8,236.2566
-7,252.4434
-6,334.7035
-5,472.8866
-4,636.5345
-3,978.4706
-2,1585.3995
-1,2374.0281
0,29629.8311
1,2374.0281
2,1585.3995
3,978.4706
4,636.5345
5,472.8866
6,334.7035
7,252.4434
8,236.2566
9,209.8901
10,177.32
11,182.5779
12,164.2258
13,156.9018
14,130.2712
15,126.7077
16,118.6299
17,124.7103
18,128.4846
19,128.1593
20,129.8373
21,131.5088
22,118.3996
23,99.5122
24,88.5668
25,94.7353
26,69.8191
27,102.3655
28,133.4875
29,140.6655
30,160.2396
31,153.2885
32,145.0901
33,122.232
34,129.8868
35,137.0674
36,120.9602
