Position,Value
-200,7.4694
-199,16.1648
-198,15.9859
-197,18.5123
-196,22.8865
-195,18.279
-194,16.9238
-193,18.3109
-192,21.1966
-191,21.5421
-190,19.0234
-189,17.1821
-188,22.1047
-187,19.1279
-186,17.4017
-185,17.8813
-184,19.3489
-183,19.1278
-182,15.7536
-181,20.3078
-180,19.9717
-179,20.1449
-178,15.8413
-177,21.2537
-176,11.7805
-175,16.5094
-174,23.8481
-173,20.6141
-172,23.2075
-171,21.624
-170,19.2433
-169,20.489
-168,15.5853
-167,17.373
-166,25.3599
-165,17.0023
-164,18.6553
-163,21.3623
-162,19.1166
-161,19.8533
-160,19.3463
-159,18.6463
-158,18.2095
-157,12.658
-156,16.011
-155,16.2242
-154,14.5631
-153,18.1492
-152,25.4121
-151,18.8664
-150,23.2223
-149,25.9228
-148,20.0076
-147,23.8251
-146,17.9817
-145,16.6572
-144,15.5785
-143,21.2287
-142,16.242
-141,19.6734
-140,16.1902
-139,22.9152
-138,21.5363
-137,18.6886
-136,20.4606
-135,16.331
-134,18.6665
-133,17.7158
-132,18.0666
-131,21.9085
-130,19.5893
-129,23.0193
-128,25.4266
-127,24.5292
-126,16.1096
-125,30.3636
-124,23.019
-123,18.1954
-122,14.2383
-121,17.7833
-120,13.9861
-119,15.722
-118,13.1018
-117,16.324
-116,22.2996
-115,15.8897
-114,17.727
-113,17.392
-112,19.3561
-111,27.9406
-110,28.3121
-109,19.1686
-108,15.0255
-107,14.8475
-106,15.2009
-105,16.7127
-104,18.7209
-103,18.2719
-102,26.6747
-101,20.6323
-100,14.9295
-99,15.8431
-98,19.8218
-97,22.7619
-96,26.4131
-95,18.0726
-94,21.1672
-93,17.4805
-92,20.6117
-91,20.6031
-90,21.991
-89,15.3861
-88,22.8347
-87,17.0311
-86,20.6519
-85,16.8163
-84,17.581
-83,14.3988
-82,17.4858
-81,22.8857
-80,14.5784
-79,23.6026
-78,25.6832
-77,16.2631
-76,25.9993
-75,19.6036
-74,21.4586
-73,17.3852
-72,23.2761
-71,16.704
-70,20.6606
-69,26.3791
-68,22.6699
-67,17.8919
-66,17.0503
-65,20.8229
-64,21.75
-63,19.1484
-62,21.9886
-61,20.289
-60,27.6391
-59,19.1285
-58,23.9308
-57,22.8322
-56,13.5592
-55,11.5209
-54,14.82
-53,20.4251
-52,15.9057
-51,13.3177
-50,15.8618
-49,22.9269
-48,17.0061
-47,19.9798
-46,24.5044
-45,21.6016
-44,21.3354
-43,19.7601
-42,22.4117
-41,19.8783
-40,27.6089
-39,25.5056
-38,21.4208
-37,35.5438
-36,26.3348
-35,36.2784
-34,24.9917
-33,23.0736
-32,36.9154
-31,30.1539
-30,28.3709
-29,22.8134
-28,22.1416
-27,21.3813
-26,13.928
-25,17.1694
-24,17.6257
-23,24.9652
-22,25.3988
-21,26.0261
-20,28.4456
-19,29.7427
-18,34.2464
-17,31.1704
-16,22.3281
-15,18.6524
-14,29.8625
-13,35.0101
-12,29.9447
-11,45.4309
-10,48.1789
-9,49.8182
-8,66.4442
-7,70.9253
-6,102.801
-5,132.9971
-4,154.9525
-3,273.3437
-2,413.492
-1,568.6112
0,10086.3963
1,568.6112
2,413.492
3,273.3437
4,154.9525
5,132.9971
6,102.801
7,70.9253
8,66.4442
9,49.8182
10,48.1789
11,45.4309
12,29.9447
13,35.0101
14,29.8625
15,18.6524
16,22.3281
17,31.1704
18,34.2464
19,29.7427
20,28.4456
21,26.0261
22,25.3988
23,24.9652
24,17.6257
25,17.1694
26,13.928
27,21.3813
28,22.1416
29,22.8134
30,28.3709
31,30.1539
32,36.9154
33,23.0736
34,24.9917
35,36.2784
36,26.3348
37,35.5438
38,21.4208
39,25.5056
40,27.6089
41,19.8783
42,22.4117
43,19.7601
44,21.3354
45,21.6016
46,24.5044
47,19.9798
48,17.0061
49,22.9269
50,15.8618
51,13.3177
52,15.9057
53,20.4251
54,14.82
55,11.5209
56,13.5592
57,22.8322
58,23.9308
59,19.1285
60,27.6391
61,20.289
62,21.9886
63,19.1484
64,21.75
65,20.8229
66,17.0503
67,17.8919
68,22.6699
69,26.3791
70,20.6606
71,16.704
72,23.2761
73,17.3852
74,21.4586
75,19.6036
76,25.9993
77,16.2631
78,25.6832
79,23.6026
80,14.5784
81,22.8857
82,17.4858
83,14.3988
84,17.581
85,16.8163
86,20.6519
87,17.0311
88,22.8347
89,15.3861
90,21.991
91,20.6031
92,20.6117
93,17.4805
94,21.1672
95,18.0726
96,26.4131
97,22.7619
98,19.8218
99,15.8431
100,14.9295
101,20.6323
102,26.6747
103,18.2719
104,18.7209
105,16.7127
106,15.2009
107,14.8475
108,15.0255
109,19.1686
110,28.3121
111,27.9406
112,19.3561
113,17.392
114,17.727
115,15.8897
116,22.2996
117,16.324
118,13.1018
119,15.722
120,13.9861
121,17.7833
122,14.2383
123,18.1954
124,23.019
125,30.3636
126,16.1096
127,24.5292
128,25.4266
129,23.0193
130,19.5893
131,21.9085
132,18.0666
133,17.7158
134,18.6665
135,16.331
136,20.4606
137,18.6886
138,21.5363
139,22.9152
140,16.1902
141,19.6734
142,16.242
143,21.2287
144,15.5785
145,16.6572
146,17.9817
147,23.8251
148,20.0076
149,25.9228
150,23.2223
151,18.8664
152,25.4121
153,18.1492
154,14.5631
155,16.2242
156,16.011
157,12.658
158,18.2095
159,18.6463
160,19.3463
161,19.8533
162,19.1166
163,21.3623
164,18.6553
165,17.0023
166,25.3599
167,17.373
168,15.5853
169,20.489
170,19.2433
171,21.624
172,23.2075
173,20.6141
174,23.8481
175,16.5094
176,11.7805
177,21.2537
178,15.8413
179,20.1449
180,19.9717
181,20.3078
182,15.7536
183,19.1278
184,19.3489
185,17.8813
186,17.4017
187,19.1279
188,22.1047
189,17.1821
190,19.0234
191,21.5421
192,21.1966
193,18.3109
194,16.9238
195,18.279
196,22.8865
197,18.5123
198,15.9859
199,16.1648
200,7.4694
