Position,Value
176,845452.3752
177,845822.1008
178,842063.0112
179,841098.7755
180,840685.2898
181,838225.6631
182,838589.0167
183,840025.2941
184,839096.3457
185,840088.0875
186,839203.2502
187,836147.607
188,832725.9847
189,834183.9682
190,831442.3534
191,832019.1588
192,832805.6934
193,832643.7057
194,833108.7643
195,835172.0204
196,833198.5091
197,833554.9514
198,835760.6077
199,834446.7361
200,834102.7441
