Position	Value
179	2327.5959
180	2344.6089
181	2329.6645
182	2372.176
183	2336.1287
184	2314.5456
185	2305.8904
186	2368.6694
187	2372.0757
188	2361.7209
189	2380.5754
190	2335.466
191	2308.0698
192	2330.6192
193	2268.5504
194	2289.871
195	2277.5439
196	2322.1278
197	2311.7043
198	2336.6927
199	2340.3856
200	1159.3194
