Position	Value
179	2825.176
180	2848.5624
181	2736.16
182	2762.2729
183	2799.8015
184	2794.6555
185	2810.427
186	2842.6634
187	2810.1721
188	2717.2374
189	2711.5002
190	2599.4287
191	2628.8992
192	2638.9443
193	2620.0748
194	2649.3233
195	2655.8586
196	2701.8324
197	2717.8601
198	2719.9273
199	2661.7053
200	1329.6825
